id,CGPA,Academic Pressure,Work Pressure,Study Satisfaction,Job Satisfaction,Work/Study Hours
2721,8.11,3.0,0.0,4.0,0.0,6.0
2724,6.16,3.0,0.0,3.0,0.0,1.0
2726,5.16,4.0,0.0,5.0,0.0,11.0
2743,6.25,4.0,0.0,3.0,0.0,4.0
2749,9.44,3.0,0.0,3.0,0.0,7.0
2754,5.32,2.0,0.0,5.0,0.0,10.0
2755,9.98,5.0,0.0,2.0,0.0,4.0
2759,8.17,4.0,0.0,2.0,0.0,10.0
2766,9.6,3.0,0.0,5.0,0.0,0.0
2770,5.58,2.0,0.0,2.0,0.0,12.0
2772,8.92,3.0,0.0,2.0,0.0,5.0
2774,8.04,5.0,0.0,2.0,0.0,11.0
2777,7.77,1.0,0.0,3.0,0.0,10.0
2779,7.88,2.0,0.0,5.0,0.0,3.0
2780,5.55,4.0,0.0,4.0,0.0,11.0
2781,8.74,3.0,0.0,3.0,0.0,12.0
2789,8.61,5.0,0.0,3.0,0.0,11.0
2793,8.04,1.0,0.0,5.0,0.0,8.0
2797,5.12,5.0,0.0,3.0,0.0,10.0
2798,8.14,3.0,0.0,4.0,0.0,7.0
2799,7.09,2.0,0.0,3.0,0.0,12.0
2804,5.41,4.0,0.0,3.0,0.0,11.0
2805,5.26,4.0,0.0,4.0,0.0,6.0
2811,8.14,3.0,0.0,3.0,0.0,9.0
2814,7.92,1.0,0.0,4.0,0.0,1.0
2815,6.84,4.0,0.0,3.0,0.0,12.0
2816,6.89,5.0,0.0,4.0,0.0,9.0
2819,9.84,5.0,0.0,4.0,0.0,8.0
2841,8.9,1.0,0.0,2.0,0.0,2.0
2850,9.89,5.0,0.0,3.0,0.0,12.0
2854,9.6,1.0,0.0,2.0,0.0,0.0
2858,7.04,4.0,0.0,1.0,0.0,4.0
2864,5.42,5.0,0.0,5.0,0.0,6.0
2867,8.28,5.0,0.0,1.0,0.0,4.0
2869,5.76,1.0,0.0,5.0,0.0,5.0
2871,8.54,5.0,0.0,3.0,0.0,11.0
2875,9.04,4.0,0.0,3.0,0.0,10.0
2881,6.63,1.0,0.0,1.0,0.0,0.0
2886,7.51,5.0,0.0,1.0,0.0,8.0
2903,9.71,4.0,0.0,5.0,0.0,11.0
2907,5.48,2.0,0.0,4.0,0.0,12.0
2908,8.52,2.0,0.0,1.0,0.0,8.0
2916,8.04,1.0,0.0,3.0,0.0,8.0
2918,7.52,4.0,0.0,4.0,0.0,11.0
2941,8.21,5.0,0.0,2.0,0.0,10.0
2945,5.82,4.0,0.0,1.0,0.0,7.0
2951,5.64,5.0,0.0,3.0,0.0,11.0
2962,7.82,5.0,0.0,1.0,0.0,5.0
2968,8.39,2.0,0.0,2.0,0.0,0.0
2970,5.72,3.0,0.0,1.0,0.0,8.0
2974,6.83,2.0,0.0,4.0,0.0,6.0
2977,6.75,4.0,0.0,3.0,0.0,2.0
2978,9.96,2.0,0.0,3.0,0.0,12.0
2980,6.78,3.0,0.0,3.0,0.0,11.0
2981,5.81,3.0,0.0,4.0,0.0,11.0
2982,5.59,4.0,0.0,2.0,0.0,3.0
2999,5.56,5.0,0.0,1.0,0.0,10.0
3016,8.11,5.0,0.0,5.0,0.0,6.0
3024,9.67,1.0,0.0,4.0,0.0,2.0
3033,5.12,5.0,0.0,2.0,0.0,12.0
3034,8.61,5.0,0.0,4.0,0.0,12.0
3037,5.27,1.0,0.0,3.0,0.0,7.0
3038,8.04,4.0,0.0,5.0,0.0,6.0
3042,9.86,2.0,0.0,4.0,0.0,9.0
3044,8.04,5.0,0.0,5.0,0.0,7.0
3054,8.7,5.0,0.0,4.0,0.0,6.0
3067,8.55,3.0,0.0,2.0,0.0,10.0
3078,6.1,4.0,0.0,3.0,0.0,8.0
3081,5.66,3.0,0.0,3.0,0.0,7.0
3086,5.79,1.0,0.0,3.0,0.0,2.0
3091,9.71,5.0,0.0,4.0,0.0,10.0
3101,8.83,5.0,0.0,1.0,0.0,9.0
3110,8.04,1.0,0.0,4.0,0.0,8.0
3114,5.26,3.0,0.0,1.0,0.0,12.0
3115,8.52,5.0,0.0,5.0,0.0,12.0
3121,8.91,4.0,0.0,2.0,0.0,9.0
3124,9.96,2.0,0.0,3.0,0.0,12.0
3128,5.42,5.0,0.0,5.0,0.0,11.0
3135,7.09,3.0,0.0,3.0,0.0,1.0
3136,8.77,5.0,0.0,1.0,0.0,9.0
3139,8.28,1.0,0.0,5.0,0.0,6.0
3140,8.29,4.0,0.0,4.0,0.0,9.0
3154,9.72,5.0,0.0,1.0,0.0,4.0
3157,8.28,4.0,0.0,4.0,0.0,9.0
3159,9.05,5.0,0.0,5.0,0.0,11.0
3161,5.08,4.0,0.0,5.0,0.0,8.0
3162,6.92,1.0,0.0,3.0,0.0,5.0
3166,7.53,3.0,0.0,3.0,0.0,12.0
3170,5.86,3.0,0.0,4.0,0.0,3.0
3175,6.78,2.0,0.0,3.0,0.0,8.0
3177,9.71,4.0,0.0,4.0,0.0,9.0
3184,5.86,1.0,0.0,3.0,0.0,10.0
3185,6.16,5.0,0.0,5.0,0.0,9.0
3186,7.37,2.0,0.0,4.0,0.0,11.0
3193,7.85,2.0,0.0,3.0,0.0,11.0
3194,5.16,3.0,0.0,4.0,0.0,11.0
3195,8.95,4.0,0.0,3.0,0.0,4.0
3196,8.91,1.0,0.0,1.0,0.0,8.0
3198,9.5,5.0,0.0,1.0,0.0,11.0
3209,5.58,5.0,0.0,5.0,0.0,1.0
3222,9.7,5.0,0.0,2.0,0.0,12.0
3226,6.26,1.0,0.0,1.0,0.0,9.0
3227,5.66,4.0,0.0,4.0,0.0,10.0
3228,8.55,1.0,0.0,4.0,0.0,12.0
3234,7.26,1.0,0.0,1.0,0.0,8.0
3235,7.47,5.0,0.0,2.0,0.0,8.0
3245,9.13,3.0,0.0,1.0,0.0,2.0
3253,9.21,2.0,0.0,2.0,0.0,1.0
3258,9.89,5.0,0.0,3.0,0.0,2.0
3260,9.66,2.0,0.0,3.0,0.0,6.0
3261,7.21,4.0,0.0,1.0,0.0,6.0
3266,6.37,3.0,0.0,1.0,0.0,7.0
3268,8.04,4.0,0.0,2.0,0.0,11.0
3271,5.46,4.0,0.0,1.0,0.0,6.0
3273,7.27,2.0,0.0,1.0,0.0,5.0
3281,7.5,5.0,0.0,1.0,0.0,10.0
3282,8.21,4.0,0.0,2.0,0.0,4.0
3289,6.82,1.0,0.0,2.0,0.0,10.0
3301,9.17,5.0,0.0,1.0,0.0,8.0
3304,6.27,4.0,0.0,1.0,0.0,12.0
3305,9.96,3.0,0.0,1.0,0.0,11.0
3312,7.15,2.0,0.0,4.0,0.0,7.0
3319,9.39,1.0,0.0,1.0,0.0,12.0
3331,8.61,4.0,0.0,1.0,0.0,2.0
3337,9.39,3.0,0.0,3.0,0.0,8.0
3339,8.54,2.0,0.0,4.0,0.0,12.0
3341,5.82,5.0,0.0,1.0,0.0,11.0
3343,5.77,3.0,0.0,2.0,0.0,4.0
3344,5.88,5.0,0.0,4.0,0.0,9.0
3345,5.91,5.0,0.0,2.0,0.0,6.0
3350,5.6,5.0,0.0,3.0,0.0,6.0
3352,7.03,3.0,0.0,4.0,0.0,7.0
3357,9.71,5.0,0.0,1.0,0.0,3.0
3359,7.39,4.0,0.0,4.0,0.0,8.0
3377,5.1,2.0,0.0,1.0,0.0,9.0
3379,7.09,1.0,0.0,2.0,0.0,6.0
3385,9.87,2.0,0.0,2.0,0.0,0.0
3390,7.71,3.0,0.0,4.0,0.0,7.0
3393,6.81,4.0,0.0,4.0,0.0,9.0
3401,9.06,3.0,0.0,5.0,0.0,12.0
3405,5.71,5.0,0.0,5.0,0.0,0.0
3416,6.0,1.0,0.0,2.0,0.0,10.0
3420,7.15,4.0,0.0,3.0,0.0,5.0
3429,5.59,5.0,0.0,5.0,0.0,8.0
3430,9.34,1.0,0.0,4.0,0.0,8.0
3436,8.54,1.0,0.0,4.0,0.0,4.0
3437,9.03,5.0,0.0,2.0,0.0,9.0
3438,7.77,4.0,0.0,1.0,0.0,10.0
3442,5.41,4.0,0.0,5.0,0.0,7.0
3456,8.04,1.0,0.0,5.0,0.0,11.0
3457,8.74,3.0,0.0,2.0,0.0,6.0
3461,9.91,2.0,0.0,4.0,0.0,5.0
3464,8.46,5.0,0.0,3.0,0.0,6.0
3466,8.79,4.0,0.0,2.0,0.0,12.0
3469,5.84,4.0,0.0,3.0,0.0,7.0
3477,5.8,3.0,0.0,4.0,0.0,7.0
3483,8.04,1.0,0.0,5.0,0.0,4.0
3490,8.96,4.0,0.0,3.0,0.0,12.0
3491,9.11,3.0,0.0,1.0,0.0,4.0
3493,8.28,2.0,0.0,4.0,0.0,6.0
3498,6.21,5.0,0.0,1.0,0.0,11.0
3500,9.42,2.0,0.0,3.0,0.0,6.0
3506,7.09,3.0,0.0,4.0,0.0,1.0
3515,6.75,1.0,0.0,2.0,0.0,12.0
3524,6.27,4.0,0.0,5.0,0.0,6.0
3527,6.23,5.0,0.0,3.0,0.0,12.0
3539,6.29,1.0,0.0,3.0,0.0,8.0
3546,6.53,5.0,0.0,2.0,0.0,6.0
3572,9.74,1.0,0.0,3.0,0.0,3.0
3573,5.86,5.0,0.0,1.0,0.0,10.0
3580,8.95,5.0,0.0,5.0,0.0,9.0
3586,9.96,1.0,0.0,4.0,0.0,8.0
3588,5.25,5.0,0.0,2.0,0.0,1.0
3590,5.32,5.0,0.0,3.0,0.0,8.0
3594,7.88,4.0,0.0,2.0,0.0,11.0
3596,7.88,5.0,0.0,1.0,0.0,8.0
3599,7.43,2.0,0.0,2.0,0.0,7.0
3601,7.85,1.0,0.0,1.0,0.0,6.0
3607,6.86,5.0,0.0,1.0,0.0,0.0
3611,7.77,5.0,0.0,4.0,0.0,11.0
3612,9.69,2.0,0.0,3.0,0.0,7.0
3617,9.93,4.0,0.0,2.0,0.0,10.0
3639,8.19,4.0,0.0,5.0,0.0,0.0
3641,5.99,5.0,0.0,2.0,0.0,8.0
3643,5.11,1.0,0.0,3.0,0.0,10.0
3644,5.16,3.0,0.0,4.0,0.0,11.0
3651,9.54,2.0,0.0,1.0,0.0,1.0
3652,5.85,3.0,0.0,3.0,0.0,6.0
3656,9.63,5.0,0.0,2.0,0.0,12.0
3660,9.63,1.0,0.0,3.0,0.0,12.0
3670,5.32,4.0,0.0,2.0,0.0,12.0
3674,9.21,4.0,0.0,4.0,0.0,2.0
3682,7.09,2.0,0.0,3.0,0.0,8.0
3684,8.62,4.0,0.0,1.0,0.0,9.0
3688,5.56,3.0,0.0,2.0,0.0,11.0
3691,6.88,5.0,0.0,2.0,0.0,12.0
3700,7.53,5.0,0.0,3.0,0.0,7.0
3705,5.12,3.0,0.0,1.0,0.0,10.0
3707,8.9,4.0,0.0,2.0,0.0,5.0
3710,8.79,4.0,0.0,4.0,0.0,6.0
3727,9.84,5.0,0.0,2.0,0.0,7.0
3728,6.17,5.0,0.0,1.0,0.0,5.0
3730,6.38,3.0,0.0,3.0,0.0,0.0
3737,5.12,3.0,0.0,3.0,0.0,7.0
3739,8.04,2.0,0.0,4.0,0.0,0.0
3741,8.44,2.0,0.0,4.0,0.0,1.0
3754,8.62,5.0,0.0,1.0,0.0,12.0
3755,9.24,2.0,0.0,5.0,0.0,7.0
3763,5.76,5.0,0.0,1.0,0.0,11.0
3769,5.86,5.0,0.0,4.0,0.0,3.0
3781,9.66,4.0,0.0,3.0,0.0,4.0
3788,6.78,1.0,0.0,4.0,0.0,12.0
3792,7.22,5.0,0.0,2.0,0.0,11.0
3794,7.22,1.0,0.0,5.0,0.0,0.0
3801,8.52,5.0,0.0,4.0,0.0,10.0
3812,8.17,5.0,0.0,3.0,0.0,2.0
3814,6.25,2.0,0.0,5.0,0.0,6.0
3817,9.9,2.0,0.0,2.0,0.0,8.0
3818,5.32,5.0,0.0,3.0,0.0,11.0
3828,9.5,4.0,0.0,3.0,0.0,11.0
3831,8.04,1.0,0.0,4.0,0.0,2.0
3844,8.91,4.0,0.0,3.0,0.0,10.0
3845,5.27,4.0,0.0,1.0,0.0,11.0
3852,6.03,5.0,0.0,3.0,0.0,1.0
3857,9.11,4.0,0.0,4.0,0.0,7.0
3862,9.19,3.0,0.0,3.0,0.0,10.0
3865,6.99,1.0,0.0,2.0,0.0,0.0
3870,9.82,5.0,0.0,5.0,0.0,6.0
3874,6.78,1.0,0.0,2.0,0.0,10.0
3880,9.05,3.0,0.0,5.0,0.0,2.0
3885,9.91,5.0,0.0,3.0,0.0,11.0
3887,8.9,5.0,0.0,1.0,0.0,8.0
3888,9.96,5.0,0.0,1.0,0.0,9.0
3895,7.25,5.0,0.0,2.0,0.0,11.0
3920,5.76,1.0,0.0,3.0,0.0,8.0
3921,5.08,1.0,0.0,4.0,0.0,7.0
3924,7.09,1.0,0.0,3.0,0.0,9.0
3928,7.22,1.0,0.0,1.0,0.0,10.0
3931,6.89,3.0,0.0,2.0,0.0,1.0
3934,9.91,2.0,0.0,3.0,0.0,7.0
3939,6.39,2.0,0.0,2.0,0.0,8.0
3940,7.7,1.0,0.0,1.0,0.0,7.0
3951,7.53,1.0,0.0,2.0,0.0,11.0
3961,9.11,3.0,0.0,4.0,0.0,11.0
3962,6.38,4.0,0.0,2.0,0.0,12.0
3963,7.03,1.0,0.0,1.0,0.0,0.0
3971,8.24,2.0,0.0,4.0,0.0,8.0
3983,6.16,4.0,0.0,4.0,0.0,2.0
3987,8.24,2.0,0.0,5.0,0.0,3.0
3990,9.34,3.0,0.0,1.0,0.0,7.0
3999,5.46,1.0,0.0,4.0,0.0,0.0
4001,9.37,1.0,0.0,2.0,0.0,1.0
4004,8.5,5.0,0.0,2.0,0.0,7.0
4006,5.66,3.0,0.0,4.0,0.0,0.0
4013,8.78,5.0,0.0,1.0,0.0,0.0
4015,8.04,3.0,0.0,3.0,0.0,10.0
4016,8.09,1.0,0.0,1.0,0.0,8.0
4022,7.09,2.0,0.0,3.0,0.0,12.0
4027,6.03,5.0,0.0,3.0,0.0,7.0
4029,9.96,3.0,0.0,3.0,0.0,2.0
4039,5.82,3.0,0.0,3.0,0.0,7.0
4047,6.27,3.0,0.0,3.0,0.0,4.0
4056,7.21,3.0,0.0,1.0,0.0,5.0
4058,7.27,5.0,0.0,5.0,0.0,10.0
4060,9.39,4.0,0.0,2.0,0.0,10.0
4070,5.55,3.0,0.0,4.0,0.0,5.0
4077,7.17,4.0,0.0,3.0,0.0,11.0
4078,5.83,1.0,0.0,2.0,0.0,4.0
4079,8.92,4.0,0.0,1.0,0.0,11.0
4080,5.47,1.0,0.0,4.0,0.0,11.0
4081,9.41,3.0,0.0,3.0,0.0,8.0
4082,6.08,3.0,0.0,2.0,0.0,10.0
4083,6.81,2.0,0.0,1.0,0.0,3.0
4090,6.99,5.0,0.0,2.0,0.0,2.0
4092,6.75,5.0,0.0,3.0,0.0,11.0
4104,8.24,4.0,0.0,4.0,0.0,7.0
4111,6.0,2.0,0.0,4.0,0.0,12.0
4113,5.75,3.0,0.0,3.0,0.0,5.0
4114,6.16,5.0,0.0,1.0,0.0,3.0
4117,8.35,1.0,0.0,4.0,0.0,11.0
4121,8.96,3.0,0.0,4.0,0.0,10.0
4126,7.77,5.0,0.0,4.0,0.0,0.0
4127,7.53,3.0,0.0,2.0,0.0,0.0
4130,7.88,3.0,0.0,4.0,0.0,7.0
4133,7.52,3.0,0.0,1.0,0.0,0.0
4137,8.78,5.0,0.0,3.0,0.0,7.0
4141,5.46,5.0,0.0,4.0,0.0,12.0
4146,6.56,5.0,0.0,2.0,0.0,12.0
4171,6.63,3.0,0.0,3.0,0.0,6.0
4174,8.38,4.0,0.0,5.0,0.0,7.0
4183,8.52,2.0,0.0,5.0,0.0,8.0
4187,5.57,2.0,0.0,5.0,0.0,9.0
4188,9.21,1.0,0.0,3.0,0.0,0.0
4189,9.79,1.0,0.0,3.0,0.0,10.0
4191,9.39,4.0,0.0,5.0,0.0,5.0
4202,7.25,4.0,0.0,5.0,0.0,12.0
4210,9.89,3.0,0.0,4.0,0.0,3.0
4213,6.88,1.0,0.0,4.0,0.0,10.0
4226,9.54,5.0,0.0,1.0,0.0,9.0
4227,7.72,5.0,0.0,3.0,0.0,11.0
4241,5.65,1.0,0.0,4.0,0.0,10.0
4243,8.96,4.0,0.0,3.0,0.0,9.0
4248,8.58,5.0,0.0,3.0,0.0,4.0
4249,8.73,5.0,0.0,1.0,0.0,12.0
4252,8.71,3.0,0.0,3.0,0.0,5.0
4263,9.79,5.0,0.0,2.0,0.0,5.0
4267,5.65,5.0,0.0,3.0,0.0,11.0
4271,8.95,3.0,0.0,3.0,0.0,6.0
4277,8.78,4.0,0.0,2.0,0.0,7.0
4281,8.78,4.0,0.0,2.0,0.0,5.0
4284,9.94,3.0,0.0,4.0,0.0,9.0
4304,6.69,4.0,0.0,4.0,0.0,8.0
4308,6.47,3.0,0.0,3.0,0.0,2.0
4309,6.83,3.0,0.0,4.0,0.0,10.0
4313,9.96,5.0,0.0,1.0,0.0,12.0
4316,7.8,5.0,0.0,2.0,0.0,7.0
4324,8.74,2.0,0.0,3.0,0.0,10.0
4325,8.52,4.0,0.0,1.0,0.0,0.0
4333,5.67,1.0,0.0,4.0,0.0,12.0
4335,9.24,5.0,0.0,1.0,0.0,11.0
4337,7.94,1.0,0.0,4.0,0.0,10.0
4343,8.81,2.0,0.0,2.0,0.0,10.0
4345,8.83,2.0,0.0,1.0,0.0,7.0
4346,9.24,1.0,0.0,2.0,0.0,3.0
4349,8.17,2.0,0.0,3.0,0.0,10.0
4356,7.71,3.0,0.0,1.0,0.0,10.0
4358,7.85,1.0,0.0,4.0,0.0,1.0
4362,5.52,4.0,0.0,5.0,0.0,12.0
4366,9.21,3.0,0.0,3.0,0.0,12.0
4379,8.5,2.0,0.0,2.0,0.0,6.0
4380,5.72,2.0,0.0,3.0,0.0,10.0
4381,7.09,5.0,0.0,3.0,0.0,1.0
4390,9.79,4.0,0.0,5.0,0.0,3.0
4399,6.83,1.0,0.0,2.0,0.0,5.0
4410,6.74,1.0,0.0,2.0,0.0,9.0
4411,8.9,3.0,0.0,5.0,0.0,4.0
4413,8.5,2.0,0.0,1.0,0.0,6.0
4414,6.37,3.0,0.0,5.0,0.0,4.0
4417,6.37,5.0,0.0,3.0,0.0,6.0
4424,7.3,4.0,0.0,3.0,0.0,4.0
4435,5.76,3.0,0.0,4.0,0.0,12.0
4437,9.6,3.0,0.0,3.0,0.0,2.0
4439,7.28,1.0,0.0,4.0,0.0,0.0
4440,7.02,5.0,0.0,5.0,0.0,10.0
4441,9.39,3.0,0.0,5.0,0.0,3.0
4447,8.04,3.0,0.0,1.0,0.0,12.0
4449,8.04,1.0,0.0,1.0,0.0,5.0
4451,5.12,4.0,0.0,1.0,0.0,6.0
4461,8.96,2.0,0.0,4.0,0.0,12.0
4464,9.91,2.0,0.0,5.0,0.0,6.0
4474,5.72,5.0,0.0,1.0,0.0,11.0
4480,6.33,4.0,0.0,5.0,0.0,6.0
4484,8.74,3.0,0.0,3.0,0.0,4.0
4491,5.88,5.0,0.0,3.0,0.0,8.0
4492,6.99,3.0,0.0,1.0,0.0,11.0
4499,5.57,5.0,0.0,2.0,0.0,4.0
4500,7.88,3.0,0.0,1.0,0.0,10.0
4509,7.72,4.0,0.0,4.0,0.0,5.0
4510,5.86,3.0,0.0,2.0,0.0,8.0
4511,7.27,1.0,0.0,2.0,0.0,12.0
4516,8.21,2.0,0.0,2.0,0.0,0.0
4519,6.99,3.0,0.0,2.0,0.0,7.0
4528,7.22,3.0,0.0,1.0,0.0,12.0
4538,8.95,2.0,0.0,5.0,0.0,12.0
4546,8.95,5.0,0.0,2.0,0.0,10.0
4560,9.93,1.0,0.0,2.0,0.0,0.0
4564,7.28,3.0,0.0,4.0,0.0,0.0
4570,9.67,2.0,0.0,2.0,0.0,6.0
4571,9.44,2.0,0.0,4.0,0.0,12.0
4591,6.78,4.0,0.0,3.0,0.0,8.0
4607,7.77,5.0,0.0,3.0,0.0,12.0
4611,8.59,5.0,0.0,4.0,0.0,12.0
4614,5.12,3.0,0.0,1.0,0.0,11.0
4615,7.92,3.0,0.0,3.0,0.0,11.0
4618,5.99,5.0,0.0,1.0,0.0,7.0
4621,9.39,1.0,0.0,2.0,0.0,9.0
4624,6.21,5.0,0.0,4.0,0.0,10.0
4635,7.7,5.0,0.0,2.0,0.0,12.0
4643,8.07,4.0,0.0,2.0,0.0,4.0
4647,9.33,3.0,0.0,5.0,0.0,10.0
4657,8.04,2.0,0.0,4.0,0.0,8.0
4661,5.16,4.0,0.0,1.0,0.0,5.0
4668,5.85,5.0,0.0,1.0,0.0,4.0
4673,8.03,4.0,0.0,1.0,0.0,9.0
4674,8.37,3.0,0.0,4.0,0.0,12.0
4680,6.26,1.0,0.0,2.0,0.0,8.0
4698,8.04,3.0,0.0,4.0,0.0,4.0
4700,9.93,4.0,0.0,5.0,0.0,7.0
4714,5.98,2.0,0.0,4.0,0.0,12.0
4715,7.38,4.0,0.0,3.0,0.0,8.0
4717,8.0,2.0,0.0,3.0,0.0,11.0
4718,9.88,1.0,0.0,3.0,0.0,0.0
4725,9.56,2.0,0.0,2.0,0.0,0.0
4727,8.74,5.0,0.0,1.0,0.0,10.0
4730,9.44,3.0,0.0,4.0,0.0,0.0
4740,6.7,3.0,0.0,1.0,0.0,4.0
4756,6.23,1.0,0.0,1.0,0.0,2.0
4758,5.46,4.0,0.0,1.0,0.0,6.0
4765,7.79,3.0,0.0,1.0,0.0,10.0
4768,7.04,4.0,0.0,2.0,0.0,7.0
4770,7.09,4.0,0.0,1.0,0.0,9.0
4773,6.99,4.0,0.0,1.0,0.0,1.0
4780,7.46,2.0,0.0,3.0,0.0,6.0
4784,5.64,5.0,0.0,4.0,0.0,9.0
4787,7.77,4.0,0.0,2.0,0.0,10.0
4790,5.26,3.0,0.0,4.0,0.0,4.0
4800,8.07,4.0,0.0,2.0,0.0,0.0
4807,9.86,1.0,0.0,1.0,0.0,12.0
4820,5.82,3.0,0.0,1.0,0.0,5.0
4826,9.33,1.0,0.0,3.0,0.0,4.0
4827,8.19,5.0,0.0,3.0,0.0,8.0
4832,9.98,2.0,0.0,1.0,0.0,12.0
4839,6.53,5.0,0.0,1.0,0.0,12.0
4846,9.79,5.0,0.0,2.0,0.0,3.0
4849,9.13,3.0,0.0,4.0,0.0,12.0
4858,8.28,4.0,0.0,3.0,0.0,11.0
4862,9.67,5.0,0.0,1.0,0.0,4.0
4868,8.38,1.0,0.0,5.0,0.0,4.0
4870,8.65,5.0,0.0,2.0,0.0,6.0
4872,9.24,4.0,0.0,3.0,0.0,2.0
4878,6.53,1.0,0.0,2.0,0.0,9.0
4887,6.03,3.0,0.0,1.0,0.0,1.0
4901,7.53,2.0,0.0,5.0,0.0,0.0
4918,7.87,4.0,0.0,3.0,0.0,8.0
4921,9.6,4.0,0.0,3.0,0.0,10.0
4927,6.0,4.0,0.0,3.0,0.0,9.0
4935,8.9,4.0,0.0,3.0,0.0,8.0
4937,6.17,1.0,0.0,5.0,0.0,5.0
4939,7.39,4.0,0.0,3.0,0.0,12.0
4949,5.77,5.0,0.0,2.0,0.0,8.0
4955,5.11,5.0,0.0,2.0,0.0,0.0
4964,8.13,5.0,0.0,1.0,0.0,12.0
4970,5.56,4.0,0.0,1.0,0.0,12.0
4971,9.96,3.0,0.0,3.0,0.0,10.0
4975,8.09,5.0,0.0,2.0,0.0,1.0
4979,8.7,5.0,0.0,1.0,0.0,2.0
4981,7.8,4.0,0.0,4.0,0.0,2.0
4985,9.6,4.0,0.0,4.0,0.0,3.0
4995,9.59,1.0,0.0,5.0,0.0,3.0
4997,9.88,2.0,0.0,2.0,0.0,4.0
4998,8.19,3.0,0.0,4.0,0.0,1.0
5008,9.54,5.0,0.0,1.0,0.0,7.0
5009,9.93,2.0,0.0,4.0,0.0,5.0
5010,5.37,3.0,0.0,4.0,0.0,11.0
5011,9.84,2.0,0.0,3.0,0.0,11.0
5015,5.72,2.0,0.0,2.0,0.0,8.0
5017,7.25,2.0,0.0,1.0,0.0,11.0
5018,9.44,4.0,0.0,5.0,0.0,6.0
5038,6.02,5.0,0.0,1.0,0.0,12.0
5045,7.53,5.0,0.0,1.0,0.0,3.0
5046,7.09,5.0,0.0,1.0,0.0,6.0
5049,5.89,2.0,0.0,3.0,0.0,11.0
5051,8.65,3.0,0.0,3.0,0.0,7.0
5056,6.99,3.0,0.0,4.0,0.0,0.0
5062,8.7,3.0,0.0,2.0,0.0,7.0
5064,7.09,1.0,0.0,2.0,0.0,1.0
5066,5.12,1.0,0.0,3.0,0.0,5.0
5070,6.99,2.0,0.0,4.0,0.0,5.0
5071,5.51,4.0,0.0,5.0,0.0,10.0
5073,9.05,1.0,0.0,5.0,0.0,2.0
5078,6.28,1.0,0.0,3.0,0.0,9.0
5080,7.94,3.0,0.0,5.0,0.0,0.0
5082,5.08,4.0,0.0,5.0,0.0,0.0
5089,8.52,5.0,0.0,2.0,0.0,9.0
5090,7.47,5.0,0.0,3.0,0.0,12.0
5092,7.15,5.0,0.0,3.0,0.0,6.0
5097,7.38,5.0,0.0,1.0,0.0,10.0
5105,9.91,3.0,0.0,2.0,0.0,8.0
5106,8.04,5.0,0.0,5.0,0.0,11.0
5110,9.21,2.0,0.0,1.0,0.0,11.0
5113,7.38,2.0,0.0,2.0,0.0,8.0
5122,9.86,2.0,0.0,3.0,0.0,8.0
5125,7.8,2.0,0.0,2.0,0.0,12.0
5128,6.99,4.0,0.0,4.0,0.0,0.0
5130,9.6,3.0,0.0,4.0,0.0,2.0
5136,5.74,4.0,0.0,3.0,0.0,6.0
5142,8.93,3.0,0.0,2.0,0.0,12.0
5144,7.64,4.0,0.0,4.0,0.0,7.0
5152,7.94,3.0,0.0,3.0,0.0,2.0
5153,8.73,3.0,0.0,1.0,0.0,5.0
5156,5.56,5.0,0.0,4.0,0.0,11.0
5160,5.7,2.0,0.0,4.0,0.0,4.0
5164,6.03,4.0,0.0,2.0,0.0,10.0
5165,5.64,5.0,0.0,5.0,0.0,8.0
5166,8.04,2.0,0.0,4.0,0.0,12.0
5177,8.74,1.0,0.0,5.0,0.0,4.0
5189,7.21,5.0,0.0,4.0,0.0,8.0
5198,5.89,2.0,0.0,3.0,0.0,11.0
5205,9.44,4.0,0.0,2.0,0.0,0.0
5220,10.0,1.0,0.0,3.0,0.0,2.0
5236,6.37,1.0,0.0,1.0,0.0,4.0
5242,8.04,1.0,0.0,1.0,0.0,0.0
5245,9.66,3.0,0.0,4.0,0.0,0.0
5251,7.1,5.0,0.0,3.0,0.0,10.0
5255,7.35,5.0,0.0,3.0,0.0,0.0
5260,9.05,5.0,0.0,1.0,0.0,12.0
5265,6.53,1.0,0.0,5.0,0.0,7.0
5278,7.53,2.0,0.0,4.0,0.0,11.0
5287,7.68,3.0,0.0,1.0,0.0,7.0
5291,8.46,5.0,0.0,3.0,0.0,10.0
5292,7.09,1.0,0.0,3.0,0.0,2.0
5295,6.83,5.0,0.0,2.0,0.0,7.0
5301,6.04,1.0,0.0,5.0,0.0,10.0
5302,7.37,3.0,0.0,3.0,0.0,12.0
5303,6.1,4.0,0.0,4.0,0.0,1.0
5308,6.89,4.0,0.0,4.0,0.0,6.0
5311,8.95,3.0,0.0,4.0,0.0,7.0
5315,8.98,1.0,0.0,4.0,0.0,10.0
5331,9.79,2.0,0.0,5.0,0.0,6.0
5333,8.04,5.0,0.0,1.0,0.0,10.0
5334,9.72,3.0,0.0,3.0,0.0,11.0
5336,9.97,2.0,0.0,3.0,0.0,1.0
5337,8.59,2.0,0.0,4.0,0.0,2.0
5341,9.21,2.0,0.0,3.0,0.0,7.0
5343,9.71,1.0,0.0,3.0,0.0,8.0
5362,9.67,2.0,0.0,2.0,0.0,4.0
