id,Gender,Age,City,Profession,Degree
3037,Male,24.0,Lucknow,Student,MCA
3038,Male,31.0,Bhopal,Student,'Class 12'
3042,Male,24.0,Kanpur,Student,BA
3044,Male,18.0,Kalyan,Student,'Class 12'
3054,Male,20.0,Kolkata,Student,'Class 12'
3067,Female,30.0,Lucknow,Student,PhD
3078,Female,20.0,Hyderabad,Student,'Class 12'
3081,Male,20.0,Nagpur,Student,'Class 12'
3086,Male,19.0,Pune,Student,'Class 12'
3091,Male,23.0,Jaipur,Student,B.Com
3101,Male,29.0,Ghaziabad,Student,MSc
3110,Female,19.0,Kalyan,Student,'Class 12'
3114,Male,28.0,Kanpur,Student,MBA
3115,Female,32.0,Bangalore,Student,BA
3121,Female,25.0,Lucknow,Student,B.Ed
3124,Female,29.0,Srinagar,Student,M.Com
3128,Female,23.0,Pune,Student,MD
3135,Female,24.0,Jaipur,Student,B.Ed
3136,Female,18.0,Thane,Student,'Class 12'
3139,Male,31.0,Lucknow,Student,B.Pharm
3140,Female,26.0,Hyderabad,Student,BCA
3154,Male,32.0,Nashik,Student,LLB
3157,Female,20.0,Thane,Student,'Class 12'
3159,Female,31.0,Bhopal,Student,B.Ed
3161,Female,30.0,Vasai-Virar,Student,'Class 12'
3162,Female,20.0,Thane,Student,'Class 12'
3166,Male,33.0,Varanasi,Student,M.Tech
3170,Male,26.0,Visakhapatnam,Student,B.Ed
3175,Male,33.0,Kalyan,Student,MSc
3177,Male,27.0,Lucknow,Student,BSc
3184,Female,24.0,Chennai,Student,BE
3185,Female,20.0,Ahmedabad,Student,'Class 12'
3186,Female,31.0,Nashik,Student,'Class 12'
3193,Male,22.0,Surat,Student,MSc
3194,Male,29.0,Vasai-Virar,Student,M.Ed
3195,Female,32.0,Vasai-Virar,Student,BCA
3196,Female,28.0,Thane,Student,MSc
3198,Male,32.0,Surat,Student,LLB
3209,Female,34.0,Jaipur,Student,MCA
3222,Male,32.0,Delhi,Student,BA
3226,Male,23.0,Pune,Student,BSc
3227,Male,28.0,Varanasi,Student,Others
3228,Female,33.0,Delhi,Student,PhD
3234,Male,27.0,Bhopal,Student,B.Com
3235,Female,25.0,Visakhapatnam,Student,BSc
3245,Female,28.0,Surat,Student,LLB
3253,Male,21.0,Meerut,Student,MA
3258,Male,23.0,Mumbai,Student,B.Tech
3260,Male,25.0,Ludhiana,Student,MHM
3261,Male,29.0,Surat,Student,B.Tech
3266,Female,33.0,Lucknow,Student,B.Ed
3268,Female,30.0,Kolkata,Student,MBBS
3271,Male,24.0,Kalyan,Student,'Class 12'
3273,Male,19.0,Vadodara,Student,'Class 12'
3281,Female,20.0,Bangalore,Student,'Class 12'
3282,Female,19.0,Vadodara,Student,'Class 12'
3289,Male,24.0,Nashik,Student,B.Arch
3301,Female,31.0,Lucknow,Student,B.Ed
3304,Female,24.0,Agra,Student,B.Com
3305,Female,29.0,Kanpur,Student,LLB
3312,Male,33.0,Delhi,Student,MCA
3319,Female,33.0,Delhi,Student,M.Tech
3331,Female,23.0,Srinagar,Student,MCA
3337,Male,32.0,Hyderabad,Student,M.Tech
3339,Female,23.0,Agra,Student,MA
3341,Male,25.0,Lucknow,Student,B.Ed
3343,Female,31.0,Thane,Student,M.Tech
3344,Male,28.0,Vasai-Virar,Student,MCA
3345,Female,21.0,Visakhapatnam,Student,MBBS
3350,Female,28.0,Thane,Student,B.Tech
3352,Male,23.0,Hyderabad,Student,B.Arch
3357,Male,23.0,Hyderabad,Student,B.Com
3359,Male,21.0,Hyderabad,Student,B.Ed
3377,Male,28.0,Kalyan,Student,BCA
3379,Female,25.0,Surat,Student,B.Arch
3385,Female,29.0,Ahmedabad,Student,LLM
3390,Male,30.0,Meerut,Student,B.Tech
3393,Female,28.0,Lucknow,Student,MBBS
3401,Male,19.0,Kolkata,Student,'Class 12'
3405,Female,24.0,Nashik,Student,MSc
3416,Male,20.0,Hyderabad,Student,'Class 12'
3420,Male,34.0,Ahmedabad,Student,MSc
3429,Female,25.0,Kolkata,Student,ME
3430,Male,24.0,Nashik,Student,MCA
3436,Male,23.0,Mumbai,Student,MCA
3437,Female,32.0,Kolkata,Student,BE
3438,Male,18.0,Nashik,Student,'Class 12'
3442,Male,21.0,Kalyan,Student,'Class 12'
3456,Female,32.0,Srinagar,Student,BCA
3457,Male,30.0,Kolkata,Student,LLB
3461,Female,25.0,Jaipur,Student,B.Com
3464,Female,28.0,Vasai-Virar,Student,BHM
3466,Female,32.0,Ghaziabad,Student,B.Ed
3469,Male,21.0,Ahmedabad,Student,B.Arch
3477,Female,20.0,Surat,Student,'Class 12'
3483,Male,23.0,Kolkata,Student,B.Tech
3490,Male,32.0,Nagpur,Student,BCA
3491,Male,25.0,Patna,Student,M.Tech
3493,Female,29.0,Surat,Student,M.Com
3498,Male,20.0,Visakhapatnam,Student,'Class 12'
3500,Male,30.0,Patna,Student,M.Ed
3506,Male,28.0,Ahmedabad,Student,LLB
3515,Male,18.0,Agra,Student,'Class 12'
3524,Female,28.0,Meerut,Student,PhD
3527,Male,19.0,Mumbai,Student,'Class 12'
3539,Male,23.0,Meerut,Student,B.Tech
3546,Male,31.0,Patna,Student,'Class 12'
3572,Female,20.0,Chennai,Student,'Class 12'
3573,Female,21.0,Vadodara,Student,B.Arch
3580,Male,27.0,Ludhiana,Student,BBA
3586,Female,23.0,Mumbai,Student,B.Com
3588,Male,27.0,Jaipur,Student,MSc
3590,Female,32.0,Kalyan,Student,LLB
3594,Female,33.0,Nashik,Student,LLM
3596,Male,24.0,Bhopal,Student,BBA
3599,Female,27.0,Ghaziabad,Student,M.Pharm
3601,Male,22.0,Thane,Student,MA
3607,Female,23.0,Thane,Student,BHM
3611,Female,27.0,Srinagar,Student,BE
3612,Female,28.0,Srinagar,Student,BCA
3617,Female,23.0,Vadodara,Student,MBA
3639,Male,34.0,Bhopal,Student,MD
3641,Male,28.0,Chennai,Student,B.Pharm
3643,Male,27.0,Surat,Student,PhD
3644,Male,33.0,Srinagar,Student,M.Ed
3651,Female,30.0,Agra,Student,MSc
3652,Female,20.0,Mumbai,Student,'Class 12'
3656,Male,23.0,Nagpur,Student,BCA
3660,Male,31.0,Ahmedabad,Student,B.Com
3670,Male,25.0,Meerut,Student,BSc
3674,Female,33.0,Kalyan,Student,B.Ed
3682,Female,23.0,Thane,Student,BE
3684,Female,21.0,Pune,Student,MCA
3688,Female,34.0,Srinagar,Student,BE
3691,Male,30.0,Ahmedabad,Student,PhD
3700,Female,27.0,Mumbai,Student,BHM
3705,Male,18.0,Vasai-Virar,Student,'Class 12'
3707,Female,24.0,Surat,Student,BSc
3710,Male,24.0,Faridabad,Student,B.Arch
3727,Male,28.0,Indore,Student,B.Tech
3728,Male,32.0,Varanasi,Student,BE
3730,Male,29.0,Patna,Student,B.Pharm
3737,Female,18.0,Vasai-Virar,Student,'Class 12'
3739,Female,29.0,Patna,Student,BCA
3741,Male,21.0,Thane,Student,B.Arch
3754,Male,21.0,Chennai,Student,B.Arch
3755,Male,22.0,Kalyan,Student,M.Ed
3763,Female,24.0,Indore,Student,BHM
3769,Female,22.0,Chennai,Student,M.Tech
3781,Male,19.0,Agra,Student,'Class 12'
3788,Female,25.0,Thane,Student,BSc
3792,Male,28.0,Lucknow,Student,ME
3794,Male,25.0,Agra,Student,B.Ed
3801,Male,18.0,Bangalore,Student,'Class 12'
3812,Male,18.0,Patna,Student,'Class 12'
3814,Female,24.0,Rajkot,Student,B.Pharm
3817,Male,29.0,Indore,Student,M.Tech
3818,Male,20.0,Patna,Student,'Class 12'
3828,Female,27.0,Lucknow,Student,B.Arch
3831,Male,31.0,Varanasi,Student,B.Arch
3844,Male,34.0,Hyderabad,Student,MD
3845,Male,23.0,Hyderabad,Student,BBA
3852,Female,23.0,Nagpur,Student,BE
3857,Female,20.0,Ludhiana,Student,'Class 12'
3862,Male,24.0,Vasai-Virar,Student,B.Tech
3865,Male,19.0,Hyderabad,Student,'Class 12'
3870,Male,31.0,Pune,Student,'Class 12'
3874,Female,23.0,Vasai-Virar,Student,MSc
3880,Male,26.0,Jaipur,Student,M.Ed
3885,Male,31.0,Pune,Student,BA
3887,Male,23.0,Lucknow,Student,B.Arch
3888,Male,29.0,Kolkata,Student,B.Arch
3895,Male,21.0,Srinagar,Student,MCA
3920,Male,32.0,Kolkata,Student,M.Ed
3921,Male,26.0,Kolkata,Student,B.Tech
3924,Male,25.0,Agra,Student,B.Arch
3928,Female,22.0,Bhopal,Student,B.Ed
3931,Female,29.0,Surat,Student,B.Arch
3934,Female,30.0,Hyderabad,Student,B.Ed
3939,Female,33.0,Pune,Student,B.Pharm
3940,Male,26.0,Ghaziabad,Student,LLM
3951,Male,22.0,Ahmedabad,Student,B.Ed
3961,Male,29.0,Meerut,Student,BE
3962,Female,24.0,Thane,Student,B.Pharm
3963,Female,23.0,Ahmedabad,Student,BSc
3971,Male,23.0,Bhopal,Student,B.Ed
3983,Male,18.0,Vadodara,Student,'Class 12'
3987,Female,18.0,Ahmedabad,Student,'Class 12'
3990,Male,33.0,Jaipur,Student,B.Ed
3999,Male,21.0,Meerut,Student,B.Tech
4001,Male,33.0,Patna,Student,'Class 12'
4004,Female,27.0,Vasai-Virar,Student,MSc
4006,Male,23.0,Faridabad,Student,B.Pharm
4013,Female,24.0,Faridabad,Student,LLM
4015,Male,20.0,Meerut,Student,'Class 12'
4016,Male,21.0,Kalyan,Student,BCA
4022,Male,23.0,Nashik,Student,MA
4027,Female,24.0,Surat,Student,B.Arch
4029,Female,23.0,Lucknow,Student,BCA
4039,Male,24.0,Patna,Student,BE
4047,Female,24.0,Srinagar,Student,B.Com
4056,Male,25.0,Visakhapatnam,Student,B.Pharm
4058,Female,27.0,Srinagar,Student,B.Pharm
4060,Male,20.0,Agra,Student,'Class 12'
4070,Male,23.0,Vasai-Virar,Student,BBA
4077,Female,19.0,Rajkot,Student,'Class 12'
4078,Female,34.0,Ludhiana,Student,MA
4079,Female,28.0,Meerut,Student,ME
4080,Male,21.0,Hyderabad,Student,B.Ed
4081,Male,20.0,Mumbai,Student,'Class 12'
4082,Male,24.0,Ludhiana,Student,B.Com
4083,Male,25.0,Kanpur,Student,M.Com
4090,Male,22.0,Kolkata,Student,MSc
4092,Female,18.0,Ludhiana,Student,'Class 12'
4104,Male,33.0,Kanpur,Student,MD
4111,Male,34.0,Ludhiana,Student,LLB
4113,Female,23.0,Pune,Student,B.Arch
4114,Female,30.0,Pune,Student,BBA
4117,Male,23.0,Vasai-Virar,Student,B.Com
4121,Male,20.0,Bangalore,Student,'Class 12'
4126,Male,20.0,Hyderabad,Student,'Class 12'
4127,Male,34.0,Kolkata,Student,MD
4130,Male,28.0,Bangalore,Student,M.Tech
4133,Female,34.0,Jaipur,Student,B.Arch
4137,Male,19.0,Chennai,Student,'Class 12'
4141,Male,26.0,Vasai-Virar,Student,BCA
4146,Male,25.0,Surat,Student,BA
4171,Female,27.0,Patna,Student,BSc
4174,Female,34.0,Surat,Student,BCA
4183,Male,19.0,Varanasi,Student,'Class 12'
4187,Male,23.0,Agra,Student,B.Com
4188,Male,31.0,Thane,Student,M.Ed
4189,Male,31.0,Varanasi,Student,LLM
4191,Male,31.0,Nagpur,Student,BA
4202,Male,19.0,Ahmedabad,Student,'Class 12'
4210,Male,25.0,Bhopal,Student,BBA
4213,Female,26.0,Visakhapatnam,Student,B.Ed
4226,Female,22.0,Nagpur,Student,MCA
4227,Female,25.0,Kolkata,Student,B.Tech
4241,Male,20.0,Indore,Student,'Class 12'
4243,Female,29.0,Meerut,Student,B.Tech
4248,Male,19.0,Chennai,Student,'Class 12'
4249,Male,27.0,Meerut,Student,B.Pharm
4252,Male,34.0,Hyderabad,Student,MD
4263,Female,28.0,Meerut,Student,M.Ed
4267,Female,20.0,Ludhiana,Student,'Class 12'
4271,Female,24.0,Agra,Student,BA
4277,Female,24.0,Srinagar,Student,B.Com
4281,Female,26.0,Surat,Student,B.Com
4284,Female,18.0,Bhopal,Student,'Class 12'
4304,Female,22.0,Jaipur,Student,MCA
4308,Female,33.0,Mumbai,Student,MBA
4309,Male,18.0,Agra,Student,'Class 12'
4313,Male,26.0,Lucknow,Student,B.Tech
4316,Female,29.0,Kalyan,Student,MA
4324,Male,28.0,Delhi,Student,B.Ed
4325,Male,22.0,Nagpur,Student,BHM
4333,Male,27.0,Lucknow,Student,MD
4335,Male,29.0,Delhi,Student,B.Pharm
4337,Male,28.0,Visakhapatnam,Student,Others
4343,Female,29.0,Thane,Student,M.Ed
4345,Female,24.0,Visakhapatnam,Student,BBA
4346,Male,34.0,Agra,Student,B.Ed
4349,Male,20.0,Hyderabad,Student,'Class 12'
4356,Female,28.0,Varanasi,Student,M.Tech
4358,Male,28.0,Kalyan,Student,B.Ed
4362,Female,19.0,Vadodara,Student,'Class 12'
4366,Male,31.0,Nashik,Student,B.Ed
4379,Female,32.0,Hyderabad,Student,B.Tech
4380,Male,20.0,Patna,Student,'Class 12'
4381,Female,23.0,Thane,Student,B.Ed
4390,Female,29.0,Visakhapatnam,Student,B.Arch
4399,Female,19.0,Ghaziabad,Student,'Class 12'
4410,Male,21.0,Agra,Student,B.Com
4411,Male,26.0,Ahmedabad,Student,MD
4413,Male,28.0,Visakhapatnam,Student,BCA
4414,Male,23.0,Bhopal,Student,MA
4417,Male,18.0,Kolkata,Student,'Class 12'
4424,Male,19.0,Kolkata,Student,'Class 12'
4435,Female,29.0,Chennai,Student,PhD
4437,Male,19.0,Hyderabad,Student,'Class 12'
4439,Male,22.0,Jaipur,Student,B.Com
4440,Female,23.0,Pune,Student,B.Com
4441,Female,28.0,Kalyan,Student,M.Ed
4447,Male,21.0,Lucknow,Student,M.Com
4449,Male,19.0,Indore,Student,'Class 12'
4451,Male,29.0,Hyderabad,Student,ME
4461,Female,20.0,Patna,Student,'Class 12'
4464,Female,34.0,Bangalore,Student,BCA
4474,Male,31.0,Patna,Student,'Class 12'
4480,Female,22.0,Indore,Student,M.Com
4484,Female,33.0,Srinagar,Student,MCA
4491,Male,24.0,Rajkot,Student,M.Com
4492,Female,20.0,Kanpur,Student,'Class 12'
4499,Male,20.0,Mumbai,Student,'Class 12'
4500,Female,29.0,Vadodara,Student,B.Tech
4509,Female,29.0,Indore,Student,BSc
4510,Female,21.0,Patna,Student,MA
4511,Female,33.0,Vasai-Virar,Student,MSc
4516,Female,30.0,Surat,Student,M.Ed
4519,Female,24.0,Rajkot,Student,'Class 12'
4528,Female,20.0,Thane,Student,'Class 12'
4538,Female,30.0,Kolkata,Student,BSc
4546,Male,25.0,Surat,Student,M.Pharm
4560,Male,23.0,Visakhapatnam,Student,M.Com
4564,Female,28.0,Chennai,Student,MSc
4570,Male,22.0,Kolkata,Student,BBA
4571,Male,29.0,Indore,Student,B.Com
4591,Male,27.0,Meerut,Student,B.Tech
4607,Male,33.0,Nagpur,Student,B.Tech
4611,Female,33.0,Srinagar,Student,'Class 12'
4614,Female,21.0,Chennai,Student,MCA
4615,Female,27.0,Hyderabad,Student,LLM
4618,Female,26.0,Bangalore,Student,B.Tech
4621,Male,23.0,Pune,Student,B.Com
4624,Male,21.0,Visakhapatnam,Student,B.Com
4635,Female,20.0,Ghaziabad,Student,'Class 12'
4643,Female,22.0,Vasai-Virar,Student,MBA
4647,Female,31.0,Hyderabad,Student,M.Ed
4657,Male,23.0,Meerut,Student,B.Tech
4661,Male,20.0,Hyderabad,Student,'Class 12'
4668,Female,26.0,Chennai,Student,MD
4673,Male,20.0,Rajkot,Student,'Class 12'
4674,Female,24.0,Nashik,Student,MBBS
4680,Male,18.0,Mumbai,Student,'Class 12'
4698,Female,29.0,Ahmedabad,Student,'Class 12'
4700,Female,21.0,Hyderabad,Student,B.Com
4714,Male,32.0,Varanasi,Student,M.Com
4715,Male,22.0,Surat,Student,MSc
4717,Male,29.0,Lucknow,Student,BCA
4718,Male,22.0,Bhopal,Student,B.Com
4725,Male,19.0,Kolkata,Student,'Class 12'
4727,Male,28.0,Bangalore,Student,MCA
4730,Male,24.0,Hyderabad,Student,MCA
4740,Male,29.0,Nashik,Student,BCA
4756,Male,22.0,Kanpur,Student,'Class 12'
4758,Male,24.0,Kanpur,Student,'Class 12'
4765,Female,23.0,Patna,Student,BSc
4768,Female,32.0,Ludhiana,Student,BCA
4770,Female,24.0,Hyderabad,Student,LLB
4773,Male,29.0,Vadodara,Student,M.Pharm
4780,Male,27.0,Srinagar,Student,BHM
4784,Male,18.0,Ahmedabad,Student,'Class 12'
4787,Female,20.0,Ludhiana,Student,'Class 12'
4790,Male,24.0,Ludhiana,Student,'Class 12'
4800,Male,34.0,Nashik,Student,BCA
4807,Male,18.0,Bhopal,Student,'Class 12'
4820,Female,22.0,Agra,Student,M.Com
4826,Male,28.0,Ghaziabad,Student,B.Pharm
4827,Male,30.0,Bangalore,Student,BSc
4832,Male,34.0,Hyderabad,Student,B.Tech
4839,Male,31.0,Patna,Student,'Class 12'
4846,Female,31.0,Ahmedabad,Student,PhD
4849,Male,27.0,Ghaziabad,Student,BCA
4858,Female,18.0,Kolkata,Student,'Class 12'
4862,Male,19.0,Ludhiana,Student,'Class 12'
4868,Male,33.0,Chennai,Student,PhD
4870,Male,26.0,Bangalore,Student,BHM
4872,Female,29.0,Kanpur,Student,MSc
4878,Male,23.0,Ahmedabad,Student,MBA
4887,Male,32.0,Srinagar,Student,PhD
4901,Female,33.0,Kolkata,Student,M.Pharm
4918,Female,34.0,Bhopal,Student,M.Tech
4921,Male,18.0,Vasai-Virar,Student,'Class 12'
4927,Male,24.0,Vadodara,Student,'Class 12'
4935,Female,33.0,Vasai-Virar,Student,MBA
4937,Female,23.0,Pune,Student,MCA
4939,Female,20.0,Vasai-Virar,Student,'Class 12'
4949,Female,24.0,Kalyan,Student,MBBS
4955,Female,33.0,Ghaziabad,Student,MSc
4964,Male,24.0,Jaipur,Student,B.Arch
4970,Female,29.0,Bhopal,Student,MCA
4971,Male,29.0,Jaipur,Student,BSc
4975,Male,26.0,Mumbai,Student,BBA
4979,Male,19.0,Varanasi,Student,'Class 12'
4981,Female,25.0,Thane,Student,MBA
4985,Male,19.0,Ludhiana,Student,'Class 12'
4995,Female,26.0,Chennai,Student,'Class 12'
4997,Female,33.0,Surat,Student,B.Com
4998,Male,18.0,Kolkata,Student,'Class 12'
5008,Male,33.0,Agra,Student,B.Pharm
5009,Female,27.0,Varanasi,Student,B.Com
5010,Male,30.0,Lucknow,Student,MBA
5011,Male,34.0,Agra,Student,B.Ed
5015,Male,18.0,Hyderabad,Student,'Class 12'
5017,Female,26.0,Chennai,Student,BE
5018,Female,28.0,Kanpur,Student,B.Ed
5038,Male,18.0,Vasai-Virar,Student,'Class 12'
5045,Male,25.0,Thane,Student,BHM
5046,Female,20.0,Indore,Student,'Class 12'
5049,Male,24.0,Hyderabad,Student,B.Arch
5051,Male,20.0,Srinagar,Student,'Class 12'
5056,Male,23.0,Patna,Student,B.Pharm
5062,Female,27.0,Thane,Student,B.Com
5064,Female,19.0,Bhopal,Student,'Class 12'
5066,Female,33.0,Surat,Student,BCA
5070,Female,21.0,Bangalore,Student,BBA
5071,Female,27.0,Agra,Student,MCA
5073,Male,19.0,Kolkata,Student,'Class 12'
5078,Female,34.0,Vasai-Virar,Student,MD
5080,Female,28.0,Kalyan,Student,BHM
5082,Female,20.0,Kanpur,Student,B.Com
5089,Female,31.0,Ghaziabad,Student,MBBS
5090,Female,20.0,Vasai-Virar,Student,'Class 12'
5092,Male,30.0,Thane,Student,LLB
5097,Female,19.0,Kolkata,Student,'Class 12'
5105,Female,21.0,Ghaziabad,Student,M.Com
5106,Male,29.0,Nashik,Student,B.Ed
5110,Male,32.0,Hyderabad,Student,M.Tech
5113,Male,29.0,Agra,Student,MSc
5122,Male,34.0,Bhopal,Student,B.Ed
5125,Female,33.0,Srinagar,Student,BE
5128,Male,30.0,Srinagar,Student,B.Tech
5130,Female,28.0,Kalyan,Student,B.Tech
5136,Male,28.0,Surat,Student,M.Pharm
5142,Female,31.0,Delhi,Student,LLM
5144,Male,29.0,Delhi,Student,'Class 12'
5152,Male,29.0,Visakhapatnam,Student,BSc
5153,Male,19.0,Ahmedabad,Student,'Class 12'
5156,Male,22.0,Srinagar,Student,B.Com
5160,Male,33.0,Rajkot,Student,MD
5164,Female,24.0,Ghaziabad,Student,B.Arch
5165,Female,19.0,Delhi,Student,'Class 12'
5166,Female,22.0,Nagpur,Student,BCA
5177,Male,30.0,Hyderabad,Student,MCA
5189,Female,30.0,Kalyan,Student,MD
5198,Male,29.0,Lucknow,Student,BSc
5205,Male,28.0,Vasai-Virar,Student,'Class 12'
5220,Male,19.0,Indore,Student,'Class 12'
5236,Male,34.0,Jaipur,Student,M.Ed
5242,Female,19.0,Kanpur,Student,'Class 12'
5245,Female,20.0,Agra,Student,'Class 12'
5251,Male,29.0,Mumbai,Student,MSc
5255,Female,25.0,Kanpur,Student,MHM
5260,Female,26.0,Ghaziabad,Student,MA
5265,Male,24.0,Surat,Student,B.Pharm
5278,Male,29.0,Ghaziabad,Student,B.Arch
5287,Male,20.0,Agra,Student,'Class 12'
5291,Male,27.0,Nashik,Student,BBA
5292,Female,34.0,Nashik,Student,B.Arch
5295,Female,28.0,Meerut,Student,B.Ed
5301,Female,27.0,Nagpur,Student,MBBS
5302,Male,26.0,Visakhapatnam,Student,BHM
5303,Female,25.0,Vasai-Virar,Student,BHM
5308,Male,29.0,Delhi,Student,B.Pharm
5311,Female,23.0,Ghaziabad,Student,LLB
5315,Male,19.0,Ahmedabad,Student,'Class 12'
5331,Male,28.0,Indore,Student,LLB
5333,Male,23.0,Ghaziabad,Student,B.Ed
5334,Male,24.0,Bangalore,Student,BCA
5336,Male,34.0,Kanpur,Student,BCA
5337,Male,28.0,Hyderabad,Student,B.Arch
5341,Male,30.0,Srinagar,Student,MSc
5343,Female,31.0,Bangalore,Student,M.Pharm
5362,Male,20.0,Bangalore,Student,'Class 12'
5382,Female,30.0,Surat,Student,M.Com
5393,Male,21.0,Thane,Student,BCA
5403,Female,34.0,Vasai-Virar,Student,MCA
5404,Male,31.0,Kolkata,Student,M.Com
5417,Male,25.0,Varanasi,Student,B.Arch
5420,Female,20.0,Bangalore,Student,'Class 12'
5434,Male,19.0,Rajkot,Student,'Class 12'
5435,Male,34.0,Vadodara,Student,LLB
5436,Female,32.0,Ghaziabad,Student,M.Tech
5439,Female,23.0,Hyderabad,Student,MSc
5444,Male,20.0,Agra,Student,'Class 12'
5451,Male,32.0,Pune,Student,MCA
5462,Female,22.0,Nagpur,Student,MSc
5465,Male,20.0,Bhopal,Student,MSc
5467,Male,28.0,Visakhapatnam,Student,MA
5473,Female,18.0,Kolkata,Student,'Class 12'
5475,Female,18.0,Vasai-Virar,Student,'Class 12'
5482,Male,34.0,Mumbai,Student,MCA
5484,Male,24.0,Vasai-Virar,Student,MSc
5491,Male,20.0,Vasai-Virar,Student,'Class 12'
5494,Male,28.0,Delhi,Student,MBBS
5506,Female,20.0,Hyderabad,Student,'Class 12'
5507,Female,29.0,Nashik,Student,B.Ed
5513,Male,30.0,Kalyan,Student,B.Ed
5516,Male,21.0,Visakhapatnam,Student,MBA
5523,Female,20.0,Visakhapatnam,Student,'Class 12'
5529,Female,26.0,Vasai-Virar,Student,B.Ed
5538,Male,30.0,Srinagar,Student,BHM
5545,Male,24.0,Patna,Student,MCA
5548,Male,21.0,Visakhapatnam,Student,MCA
5550,Female,24.0,Chennai,Student,MBA
5552,Male,29.0,Vasai-Virar,Student,BE
5555,Female,19.0,Hyderabad,Student,'Class 12'
5560,Female,34.0,Hyderabad,Student,B.Tech
5561,Male,18.0,Bhopal,Student,'Class 12'
5563,Male,25.0,Kalyan,Student,MBBS
5565,Male,34.0,Kolkata,Student,M.Pharm
5568,Female,24.0,Srinagar,Student,M.Pharm
5569,Female,42.0,Rajkot,Student,'Class 12'
5579,Male,32.0,Nashik,Student,M.Tech
5580,Female,25.0,Lucknow,Student,B.Arch
5581,Male,23.0,Bhopal,Student,MA
5593,Male,32.0,Agra,Student,B.Ed
5601,Male,23.0,Srinagar,Student,BHM
5603,Male,21.0,Rajkot,Student,B.Arch
5609,Female,32.0,Rajkot,Student,B.Com
5612,Male,34.0,Srinagar,Student,MD
5613,Male,27.0,Visakhapatnam,Student,BE
5616,Female,28.0,Hyderabad,Student,'Class 12'
5624,Female,24.0,Surat,Student,BSc
5626,Male,21.0,Ludhiana,Student,MCA
5632,Male,30.0,Ludhiana,Student,MD
5635,Male,25.0,Bangalore,Student,BBA
5639,Male,27.0,Ludhiana,Student,B.Tech
5659,Female,32.0,Vasai-Virar,Student,MSc
5660,Male,19.0,Ghaziabad,Student,'Class 12'
5662,Male,26.0,Ahmedabad,Student,BCA
5671,Male,21.0,Patna,Student,B.Tech
5672,Male,29.0,Surat,Student,MSc
5681,Male,18.0,Pune,Student,'Class 12'
5686,Female,22.0,Jaipur,Student,B.Com
5693,Female,19.0,Ludhiana,Student,'Class 12'
5702,Female,22.0,Vasai-Virar,Student,MBA
5708,Female,20.0,Mumbai,Student,'Class 12'
5709,Male,30.0,Kalyan,Student,M.Com
5712,Male,30.0,Kalyan,Student,MSc
5713,Male,29.0,Bangalore,Student,'Class 12'
5714,Male,27.0,Agra,Student,BHM
5719,Male,33.0,Jaipur,Student,B.Com
5730,Male,20.0,Nagpur,Student,'Class 12'
5746,Male,29.0,Ludhiana,Student,M.Pharm
5748,Female,26.0,Thane,Student,LLB
5749,Male,28.0,Bhopal,Student,B.Com
5751,Female,28.0,Varanasi,Student,B.Ed
5758,Male,33.0,Pune,Student,MSc
5765,Male,25.0,Varanasi,Student,B.Arch
5768,Female,26.0,Vasai-Virar,Student,'Class 12'
5769,Male,18.0,Thane,Student,'Class 12'
5786,Male,33.0,Bhopal,Student,B.Com
5787,Female,30.0,Lucknow,Student,B.Com
5822,Female,23.0,Mumbai,Student,M.Ed
5835,Male,22.0,Jaipur,Student,B.Tech
5836,Female,29.0,Thane,Student,BHM
5837,Female,19.0,Ahmedabad,Student,'Class 12'
5842,Male,26.0,Patna,Student,B.Pharm
5845,Male,25.0,Ahmedabad,Student,B.Com
5857,Male,21.0,Varanasi,Student,B.Arch
5872,Male,21.0,Nashik,Student,BCA
5879,Female,33.0,Srinagar,Student,MA
5881,Female,20.0,Lucknow,Student,'Class 12'
5885,Male,31.0,Ahmedabad,Student,M.Ed
5886,Male,24.0,Hyderabad,Student,M.Pharm
5887,Female,31.0,Srinagar,Student,M.Ed
5892,Female,34.0,Kalyan,Student,B.Ed
5894,Male,20.0,Surat,Student,'Class 12'
5898,Male,24.0,Nashik,Student,MBBS
5899,Male,21.0,Lucknow,Student,B.Com
5903,Female,31.0,Visakhapatnam,Student,B.Ed
5920,Male,24.0,Ghaziabad,Student,BCA
5924,Male,28.0,Surat,Student,MD
5931,Male,27.0,Jaipur,Student,B.Ed
5932,Female,21.0,Hyderabad,Student,BCA
5936,Male,21.0,Ahmedabad,Student,B.Arch
5948,Male,24.0,Ludhiana,Student,B.Com
5951,Female,19.0,Nagpur,Student,'Class 12'
5953,Female,20.0,Pune,Student,'Class 12'
5954,Male,28.0,Vasai-Virar,Student,M.Ed
5967,Male,28.0,Lucknow,Student,B.Arch
5976,Male,23.0,Ahmedabad,Student,BE
5977,Male,21.0,Meerut,Student,BCA
5980,Male,24.0,Ghaziabad,Student,B.Arch
5981,Male,33.0,Jaipur,Student,MCA
5982,Female,33.0,Indore,Student,M.Ed
5987,Male,32.0,Patna,Student,MA
5991,Male,24.0,Surat,Student,MCA
5992,Male,29.0,Thane,Student,LLM
5995,Male,20.0,Delhi,Student,'Class 12'
5996,Female,29.0,Ludhiana,Student,MHM
5998,Female,27.0,Ahmedabad,Student,PhD
6003,Female,18.0,Surat,Student,'Class 12'
